ID,Date,Location,Police District,Police Station,Police,News,Commission on Human Rights,Police Reports Submitted to the House of Representatives,Task Force Detainees of the Philippines,Philippine Human Rights Information Center,RiseUp for Life and Rights,CCT-DRK Research,Parishes,Assailant
284,Sep-2016,Manila,MPD,PS-1 ,1,1,0.0,,0.0,,,1.0,0.0,Police
285,Sep-2016,Manila,MPD,PS-2 ,1,1,0.0,,1.0,,,0.0,0.0,Police
286,Sep-2016,Manila,MPD,PS-6 ,1,1,0.0,,0.0,,,1.0,0.0,Police
287,Sep-2016,Manila,MPD,PS-6 ,1,1,0.0,,0.0,,,1.0,0.0,Police
288,Sep-2016,Manila,MPD,PS-9 ,1,1,1.0,,0.0,,,1.0,0.0,Police
289,Sep-2016,Manila,MPD,PS-7 ,1,1,0.0,,0.0,,,1.0,0.0,Police
290,Sep-2016,Manila,MPD,PS-11 ,1,1,0.0,,0.0,,,1.0,0.0,Police
291,Sep-2016,Manila,MPD,PS-11 ,1,1,0.0,,0.0,,,1.0,0.0,Police
292,Sep-2016,Manila,MPD,PS-11 ,1,1,0.0,,0.0,,,0.0,0.0,Police
293,Sep-2016,Manila,MPD,PS-11 ,1,1,0.0,,0.0,,,1.0,0.0,Police
294,Sep-2016,Manila,MPD,PS-5 ,1,0,0.0,,0.0,,,0.0,0.0,Police
295,Sep-2016,Manila,MPD,PS-7 ,1,1,0.0,,0.0,,,1.0,0.0,Police
296,Sep-2016,Manila,MPD,PS-10 ,1,1,0.0,,0.0,,,1.0,0.0,Police
297,Sep-2016,Manila,MPD,PS-11 ,1,1,0.0,,0.0,,,0.0,0.0,Police
298,Sep-2016,Manila,MPD,PS-9 ,1,1,0.0,,0.0,,,0.0,0.0,Police
299,Sep-2016,Manila,MPD,PS-9 ,1,1,0.0,,0.0,,,0.0,0.0,Police
300,Sep-2016,Manila,MPD,PS-3 ,1,1,0.0,,0.0,,,0.0,0.0,Police
301,Sep-2016,Manila,MPD,PS-11 ,1,0,1.0,,0.0,,,0.0,0.0,Police
302,Sep-2016,Manila,MPD,PS-8 ,1,0,0.0,,0.0,,,0.0,0.0,Police
303,Sep-2016,Manila,MPD,PS-1 ,1,0,0.0,,0.0,,,0.0,0.0,Police
304,Sep-2016,Manila,MPD,PS-8 ,1,0,0.0,,0.0,,,0.0,0.0,Police
305,Sep-2016,Manila,MPD,PS-2 ,1,0,0.0,,0.0,,,0.0,0.0,Police
306,Sep-2016,Manila,MPD,PS-9 ,1,0,0.0,,0.0,,,0.0,0.0,Police
307,Sep-2016,Manila,MPD,PS-9 ,1,0,0.0,,0.0,,,0.0,0.0,Police
308,Sep-2016,Manila,MPD,PS-11 ,1,1,0.0,,0.0,,,0.0,0.0,Police
309,Sep-2016,Manila,MPD,PS-3 ,1,1,0.0,,0.0,,,0.0,0.0,Police
310,Sep-2016,Manila,MPD,PS-3 ,1,1,0.0,,0.0,,,0.0,0.0,Police
311,Sep-2016,Manila,MPD,PS-3 ,1,1,0.0,,0.0,,,0.0,0.0,Police
312,Sep-2016,Manila,MPD,PS-11 ,1,0,0.0,,0.0,,,0.0,0.0,Police
313,Aug-2016,Manila,MPD,PS-5 ,1,0,0.0,,0.0,,,0.0,0.0,Police
314,Aug-2016,Manila,MPD,PS-4 ,1,1,0.0,,0.0,,,0.0,0.0,Police
315,Aug-2016,Manila,MPD,PS-4 ,1,1,0.0,,0.0,,,0.0,0.0,Police
316,Aug-2016,Manila,MPD,PS-2 ,1,1,0.0,,0.0,,,0.0,0.0,Police
317,Aug-2016,Manila,MPD,PS-10 ,1,1,0.0,,0.0,,,0.0,0.0,Police
318,Aug-2016,Manila,MPD,PS-1 ,1,1,0.0,,0.0,,,1.0,0.0,Police
319,Aug-2016,Manila,MPD,PS-2 ,1,1,0.0,,0.0,,,0.0,0.0,Police
320,Aug-2016,Manila,MPD,PS-7 ,1,1,0.0,,1.0,,,1.0,0.0,Police
321,Aug-2016,Manila,MPD,PS-7 ,1,1,0.0,,1.0,,,1.0,0.0,Police
322,Aug-2016,Manila,MPD,PS-6 ,1,1,1.0,,0.0,,,0.0,1.0,Police
323,Aug-2016,Manila,MPD,PS-3 ,1,1,0.0,,0.0,,,1.0,0.0,Police
324,Aug-2016,Manila,MPD,PS-3 ,1,1,0.0,,0.0,,,1.0,0.0,Police
325,Aug-2016,Manila,MPD,PS-3 ,1,1,0.0,,0.0,,,0.0,0.0,Police
326,Aug-2016,Manila,MPD,PS-3 ,1,1,0.0,,0.0,,,1.0,0.0,Police
327,Aug-2016,Manila,MPD,PS-3 ,1,1,0.0,,0.0,,,1.0,0.0,Police
328,Aug-2016,Manila,MPD,PS-9 ,1,1,0.0,,0.0,,,0.0,0.0,Police
329,Aug-2016,Manila,MPD,PS-11 ,1,0,0.0,,0.0,,,0.0,0.0,Police
330,Aug-2016,Manila,MPD,PS-10 ,1,1,0.0,,0.0,,,1.0,0.0,Police
331,Aug-2016,Manila,MPD,PS-3 ,1,1,0.0,,0.0,,,1.0,0.0,Police
332,Aug-2016,Manila,MPD,PS-3 ,1,1,0.0,,0.0,,,0.0,0.0,Police
333,Aug-2016,Manila,MPD,PS-2 ,1,0,0.0,,0.0,,,0.0,0.0,Police
334,Aug-2016,Manila,MPD,PS-11 ,1,1,0.0,,0.0,,,1.0,0.0,Police
335,Aug-2016,Manila,MPD,PS-1 ,1,0,0.0,,0.0,,,0.0,0.0,Police
336,Aug-2016,Manila,MPD,PS-11 ,1,1,0.0,,0.0,,,0.0,0.0,Police
337,Aug-2016,Manila,MPD,PS-2 ,1,1,0.0,,0.0,,,0.0,0.0,Police
338,Aug-2016,Manila,MPD,PS-7 ,1,0,0.0,,0.0,,,0.0,0.0,Police
339,Aug-2016,Manila,MPD,PS-10 ,1,1,0.0,,0.0,,,1.0,0.0,Police
340,Aug-2016,Manila,MPD,PS-10 ,1,1,0.0,,0.0,,,0.0,0.0,Police
341,Aug-2016,Manila,MPD,PS-1 ,1,1,0.0,,1.0,,,1.0,0.0,Police
342,Aug-2016,Manila,MPD,PS-4 ,1,1,0.0,,0.0,,,0.0,0.0,Police
343,Aug-2016,Manila,MPD,PS-3 ,1,1,0.0,,0.0,,,1.0,0.0,Police
344,Aug-2016,Manila,MPD,PS-4 ,1,1,0.0,,0.0,,,0.0,0.0,Police
345,Aug-2016,Manila,MPD,PS-4 ,1,1,0.0,,0.0,,,0.0,0.0,Police
346,Aug-2016,Manila,MPD,PS-4 ,1,1,0.0,,0.0,,,1.0,0.0,Police
347,Aug-2016,Manila,MPD,PS-2 ,1,0,0.0,,0.0,,,0.0,0.0,Police
348,Aug-2016,Manila,MPD,PS-2 ,1,0,0.0,,0.0,,,0.0,0.0,Police
349,Aug-2016,Manila,MPD,PS-6 ,1,1,0.0,,0.0,,,1.0,0.0,Police
350,Aug-2016,Manila,MPD,PS-6 ,1,1,0.0,,0.0,,,1.0,0.0,Police
351,Aug-2016,Manila,MPD,PS-2 ,1,0,0.0,,0.0,,,0.0,0.0,Police
352,Aug-2016,Manila,MPD,PS-2 ,1,0,0.0,,0.0,,,0.0,0.0,Police
353,Aug-2016,Manila,MPD,PS-10 ,1,1,0.0,,0.0,,,0.0,0.0,Police
354,Aug-2016,Manila,MPD,PS-10 ,1,1,0.0,,0.0,,,0.0,0.0,Police
355,Aug-2016,Manila,MPD,PS-7 ,1,1,0.0,,0.0,,,0.0,0.0,Police
356,Aug-2016,Manila,MPD,PS-4 ,1,1,0.0,,0.0,,,0.0,0.0,Police
357,Aug-2016,Manila,MPD,PS-4 ,1,1,0.0,,0.0,,,0.0,0.0,Police
358,Aug-2016,Manila,MPD,PS-11 ,1,0,0.0,,0.0,,,0.0,0.0,Police
359,Aug-2016,Manila,MPD,PS-5 ,1,1,0.0,,0.0,,,1.0,0.0,Police
360,Aug-2016,Manila,MPD,PS-5 ,1,1,0.0,,0.0,,,1.0,0.0,Police
361,Aug-2016,Manila,MPD,PS-2 ,1,1,0.0,,0.0,,,1.0,0.0,Police
362,Aug-2016,Manila,MPD,PS-11 ,1,0,0.0,,0.0,,,0.0,0.0,Police
363,Aug-2016,Manila,MPD,PS-4 ,1,1,0.0,,0.0,,,0.0,0.0,Police
364,Aug-2016,Manila,MPD,PS-1 ,1,1,0.0,,0.0,,,1.0,0.0,Police
365,Aug-2016,Manila,MPD,PS-4 ,1,0,0.0,,1.0,,,0.0,1.0,Police
366,Aug-2016,Manila,MPD,PS-4 ,1,0,0.0,,1.0,,,0.0,1.0,Police
367,Aug-2016,Manila,MPD,PS-10 ,1,1,0.0,,0.0,,,1.0,0.0,Police
368,Aug-2016,Manila,MPD,PS-10 ,1,1,0.0,,0.0,,,1.0,0.0,Police
369,Aug-2016,Manila,MPD,PS-6 ,1,1,0.0,,0.0,,,1.0,1.0,Police
370,Aug-2016,Manila,MPD,PS-7 ,1,0,0.0,,0.0,,,1.0,0.0,Police
371,Aug-2016,Manila,MPD,PS-7 ,1,1,0.0,,0.0,,,1.0,0.0,Police
372,Aug-2016,Manila,MPD,PS-7 ,1,1,0.0,,1.0,,,1.0,0.0,Police
373,Aug-2016,Manila,MPD,PS-4 ,1,1,0.0,,0.0,,,1.0,0.0,Police
374,Aug-2016,Manila,MPD,PS-11 ,1,0,0.0,,0.0,,,0.0,0.0,Police
375,Aug-2016,Manila,MPD,PS-8 ,1,1,0.0,,0.0,,,1.0,0.0,Police
376,Aug-2016,Manila,MPD,PS-9 ,1,1,0.0,,0.0,,,1.0,0.0,Police
377,Aug-2016,Manila,MPD,PS-8 ,1,1,0.0,,0.0,,,1.0,0.0,Police
378,Aug-2016,Manila,MPD,PS-4 ,1,1,0.0,,0.0,,,0.0,0.0,Police
406,Aug-2016,Manila,MPD,PS-4 ,0,1,0.0,,0.0,,,0.0,0.0,Police
407,Sep-2016,Manila,MPD,PS-1 ,0,1,0.0,,0.0,,,1.0,0.0,Police
482,Apr-2017,Manila,MPD,PS-8 ,0,0,1.0,,0.0,,0.0,0.0,0.0,Police
483,Apr-2017,Manila,MPD,PS-8 ,0,0,1.0,,0.0,,0.0,0.0,0.0,Police
495,Aug-2016,Manila,MPD,PS-9 ,1,0,0.0,,0.0,,,0.0,0.0,Police
496,Dec-2016,Manila,MPD,PS-5 ,1,0,0.0,0.0,0.0,,,0.0,0.0,Police
510,Apr-2017,Manila,MPD,PS-3 ,0,1,,,0.0,,0.0,0.0,0.0,Police
511,Apr-2017,Manila,MPD,PS-3 ,0,1,,,0.0,,0.0,0.0,0.0,Police
512,Apr-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
513,Apr-2017,Manila,MPD,PS-1 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
514,Apr-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
515,Apr-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
516,Apr-2017,Manila,MPD,PS-1 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
517,Apr-2017,Manila,MPD,PS-4 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
518,Apr-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
519,May-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
520,May-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
521,May-2017,Manila,MPD,PS-6 ,0,1,,,0.0,0.0,0.0,1.0,1.0,Police
522,May-2017,Manila,MPD,PS-1 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
523,May-2017,Manila,MPD,PS-1 ,0,1,,,0.0,0.0,1.0,1.0,0.0,Police
524,May-2017,Manila,MPD,PS-8,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
525,May-2017,Manila,MPD,PS-8,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
526,May-2017,Manila,MPD,PS-10 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
527,May-2017,Manila,MPD,PS-6 ,0,1,,,0.0,0.0,0.0,1.0,1.0,Police
528,May-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
529,May-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
530,May-2017,Manila,MPD,PS-1 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
531,May-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
532,May-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
533,May-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
534,May-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
535,Jun-2017,Manila,MPD,PS-1 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
536,Jun-2017,Manila,MPD,PS-10 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
537,Jun-2017,Manila,MPD,PS-6 ,0,1,,,0.0,0.0,0.0,1.0,1.0,Police
538,Jun-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,1.0,0.0,Police
539,Jun-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
540,Jun-2017,Manila,MPD,PS-5 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
541,Jun-2017,Manila,MPD,PS-6 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
542,Jul-2017,Manila,MPD,PS-6 ,0,1,,,0.0,0.0,0.0,0.0,1.0,Police
543,Jul-2017,Manila,MPD,PS-1 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
544,Jul-2017,Manila,MPD,PS-10 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
545,Jul-2017,Manila,MPD,PS-10,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
546,Jul-2017,Manila,MPD,PS-11 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
547,Jul-2017,Manila,MPD,PS-10 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
548,Jul-2017,Manila,MPD,PS-10 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
549,Jul-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
550,Jul-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
551,Jul-2017,Manila,MPD,PS-2,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
552,Jul-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
553,Jul-2017,Manila,MPD,PS-6,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
554,Jul-2017,Manila,MPD,PS-6 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
555,Jul-2017,Manila,MPD,PS-4 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
556,Jul-2017,Manila,MPD,PS-4 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
557,Jul-2017,Manila,MPD,PS-1 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
558,Jul-2017,Manila,MPD,PS-1 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
559,Jul-2017,Manila,MPD,PS-1 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
560,Aug-2017,Manila,MPD,PS-1,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
561,Aug-2017,Manila,MPD,PS-3,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
562,Aug-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
563,Aug-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
564,Aug-2017,Manila,MPD,PS-2,0,1,,,0.0,1.0,0.0,0.0,0.0,Police
565,Aug-2017,Manila,MPD,PS-2,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
566,Aug-2017,Manila,MPD,PS-2,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
567,Aug-2017,Manila,MPD,PS-2,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
568,Aug-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
569,Aug-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
570,Aug-2017,Manila,MPD,PS-4 ,0,1,,,1.0,1.0,0.0,0.0,1.0,Police
571,Aug-2017,Manila,MPD,PS-1 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
572,Aug-2017,Manila,MPD,PS-3,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
573,Aug-2017,Manila,MPD,PS-3,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
574,Aug-2017,Manila,MPD,PS-3,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
575,Aug-2017,Manila,MPD,PS-3,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
576,Aug-2017,Manila,MPD,PS-6 ,0,1,,,0.0,0.0,0.0,0.0,1.0,Police
577,Aug-2017,Manila,MPD,PS-6 ,0,1,,,0.0,0.0,0.0,0.0,1.0,Police
578,Aug-2017,Manila,MPD,PS-1,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
579,Aug-2017,Manila,MPD,PS-2,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
580,Aug-2017,Manila,MPD,PS-2,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
581,Aug-2017,Manila,MPD,PS-2,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
582,Aug-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
583,Aug-2017,Manila,MPD,PS-3 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
584,Aug-2017,Manila,MPD,PS-8 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
585,Aug-2017,Manila,MPD,PS-4 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
586,Aug-2017,Manila,MPD,PS-9 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
587,Aug-2017,Manila,MPD,PS-9 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
588,Aug-2017,Manila,MPD,PS-6 ,0,1,,,1.0,0.0,0.0,0.0,0.0,Police
589,Aug-2017,Manila,MPD,PS-6 ,0,1,,,1.0,0.0,0.0,0.0,0.0,Police
590,Aug-2017,Manila,MPD,PS-1 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
591,Aug-2017,Manila,MPD,PS-1 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
592,Aug-2017,Manila,MPD,PS-4 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
593,Aug-2017,Manila,MPD,PS-6 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
594,Aug-2017,Manila,MPD,PS-6 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
595,Aug-2017,Manila,MPD,PS-8,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
596,Aug-2017,Manila,MPD,PS-11 ,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
598,Dec-2016,Manila,MPD,PS-1,0,0,0.0,0.0,1.0,,,0.0,0.0,Police
601,Jun-2017,Manila,MPD,PS-10,0,1,,,1.0,0.0,0.0,0.0,0.0,Police
607,Oct-2017,Manila,MPD,,0,1,,,1.0,0.0,,1.0,,Police
608,Oct-2017,Manila,MPD,,0,1,,,0.0,1.0,,1.0,,Police
612,Jun-2017,Manila,MPD,,0,0,,,0.0,1.0,0.0,0.0,0.0,Police
619,Oct-2017,Manila,MPD,,0,1,,,0.0,0.0,1.0,0.0,0.0,Police
620,Oct-2017,Manila,MPD,,0,1,,,0.0,0.0,1.0,0.0,0.0,Police
629,Jul-2016,Manila,MPD,,0,1,0.0,,0.0,,,1.0,0.0,Police
633,Jan-2017,Manila,MPD,PS-7 ,0,1,0.0,,0.0,,,1.0,0.0,Police
638,Oct-2017,Manila,MPD,PS-2,0,1,,,0.0,0.0,,1.0,0.0,Police
639,Oct-2017,Manila,MPD,PS-2,0,1,,,0.0,0.0,,1.0,0.0,Police
640,Oct-2017,Manila,MPD,PS-2,0,1,,,1.0,0.0,,1.0,,Police
650,Jan-2017,Manila,MPD,,0,1,0.0,,0.0,,0.0,0.0,0.0,Police
653,Aug-2017,Manila,MPD,,0,1,,,0.0,0.0,0.0,0.0,0.0,Police
662,Jun-2017,Manila,MPD,,0,0,,,1.0,0.0,0.0,0.0,0.0,Police
663,Apr-2017,Manila,MPD,,0,0,,,1.0,0.0,0.0,0.0,0.0,Police
666,Aug-2017,Manila,MPD,,0,0,,,1.0,0.0,0.0,0.0,0.0,Police
